Setting_1,Setting_2,Setting_3,LPC_outlet_temperature,Physical_fan_speed,Corrected_core_speed,Burner_fuel_air_ratio
0.23803799276328316,0.29774346793349166,1.0,0.6405440414507764,0.8534987425238292,0.871582779764946,1.0
0.5951890116168349,0.7363420427553444,0.0,0.009807549962990159,0.0002536086396007775,0.020088145120084278,0.0
0.9999976195010474,0.9988123515439429,1.0,0.13230940044411543,0.6270473614134451,0.7103346959632084,0.0
0.23821414968577412,0.29714964370546315,1.0,0.647760917838637,0.8537734852167302,0.8902976494634629,1.0
0.595312797562369,0.7383610451306414,0.0,0.011935603256847394,-0.00023247458630137885,-0.0051098620337235445,0.0
0.8333626928204151,0.9976247030878859,1.0,0.19106217616580246,0.6506963670562378,0.6739908022483405,0.0
0.5951580651304513,0.7368171021377672,0.0,0.01415618060695678,0.0006551556523017865,0.06301098620337342,0.0
0.9997762330984574,0.9976247030878859,1.0,0.1287934863064395,0.6274277743728467,0.7149655084312734,0.0
0.8333603123214626,0.9990498812351543,1.0,0.18671354552183583,0.6510345119090388,0.7127938170669381,0.0
0.9998643115597028,0.9985748218527315,1.0,0.1363804589193185,0.628738085677452,0.8486522738886038,0.0
0.23816892020567512,0.2972684085510689,1.0,0.6528497409326421,0.8539214235898305,0.9457715891670908,1.0
0.2380213292706151,0.29691211401425177,1.0,0.6450777202072535,0.8539214235898305,0.8516223811957069,1.0
0.5950937916587317,0.7363420427553444,0.0,0.00971502590673623,0.0018386626371071912,0.16504854368931987,0.0
1.9043991620643685e-05,0.0022565320665083135,1.0,0.9973168023686156,0.9998943297334995,0.972758048032702,1.0
4.999047800418967e-05,0.0,1.0,0.993060695780903,0.9997252573070989,0.9476239141543168,1.0
0.5952080556084555,0.7371733966745844,0.0,0.011010362694301001,0.0007396918655029339,0.061126724578436153,0.0
0.8333365073319366,0.9996437054631828,1.0,0.1903219837157657,0.6510133778557394,0.7001149718957578,0.0
5.4751475909350595e-05,0.0014251781472684084,1.0,0.9955588452997777,0.9999577318933994,0.8523569238630557,1.0
0.23812369072557607,0.298812351543943,1.0,0.6418393782383411,0.8536466808969285,0.8739780275932567,1.0
0.5952889925728433,0.7363420427553444,0.0,0.012398223538119701,0.0008664961853028785,0.07348620337251077,0.0
9.521995810321842e-06,0.0017814726840855108,1.0,0.990747594374537,0.9998309275735995,0.922713336739907,1.0
0.8332079603884973,0.9976247030878859,1.0,0.18948926720947412,0.65118245028214,0.7104305058763423,0.0
0.5950866501618739,0.7363420427553444,0.0,0.012120651369356139,0.0018809307437068767,0.15035769034236424,0.0
0.5953032755665587,0.7363420427553444,0.0,0.012028127313101322,0.0012046410381039152,0.08824092999489253,0.0
3.808798324128737e-05,0.0010688836104513063,1.0,1.0015729089563283,1.0001056702665005,0.8299693408277982,1.0
0.2380094267758522,0.29691211401425177,1.0,0.6442450037009619,0.8535198765771286,0.8288196218702097,1.0
0.5951842506189298,0.7363420427553444,0.0,0.008974833456698583,0.0010144345584039982,0.07881962187020974,0.0
0.4762569034469624,0.8324228028503562,1.0,0.6667283493708362,0.8642137075469698,0.653519417475728,0.0
0.23803561226433056,0.29691211401425177,1.0,0.6417468541820872,0.8535410106304289,0.8654190086867644,1.0
0.4761640639878118,0.8325415676959619,1.0,0.6664507772020718,0.8644461821332712,0.6390840572304555,0.0
0.5951009331555893,0.7363420427553444,0.0,0.013601036269429656,0.0003381448528010367,0.03663132345426945,0.0
0.5951080746524472,0.7363420427553444,0.0,0.016654330125833283,0.00019020647970080518,0.021046244251405,0.0
0.8331865358979242,0.9983372921615201,1.0,0.18930421909696538,0.6539721453177503,0.9188490035769021,0.0
0.5952604265854122,0.7363420427553444,0.0,0.016931902294596846,0.0015850539975055256,0.1596193152784906,0.0
0.9999023995429441,0.9985748218527315,1.0,0.1384159881569209,0.6278081873322483,0.7872700562084809,0.0
0.2380927442391925,0.29691211401425177,1.0,0.6408216136195408,0.8537100830568294,0.880620848237097,1.0
0.9999119215387544,0.9976247030878859,1.0,0.13776831976313808,0.6297947883424566,0.9407256004087898,0.0
0.47609026852028186,0.8314726840855106,1.0,0.6678386380458923,0.8645307183464714,0.686573837506387,0.0
0.23814987621405448,0.29691211401425177,1.0,0.6416543301258324,0.8535832787370294,0.9203819621870224,1.0
0.5951342601409255,0.7363420427553444,0.0,0.013971132494448035,0.0019866010102074227,0.17082907511497325,0.0
0.8331579699104932,0.9976247030878859,1.0,0.1879163582531458,0.6503582222034368,0.6716594276954524,0.0
0.8332460483717387,0.9976247030878859,1.0,0.1851406365655066,0.6508654394826383,0.6900549310168635,0.0
3.332698533612645e-05,0.00011876484560570071,1.0,0.9888971132494442,0.9999365978401,0.8941300459887565,1.0
3.0946486383545986e-05,0.0023752969121140144,1.0,0.9937083641746849,0.9997463913603992,0.9084695963208986,1.0
0.9998476480670349,0.9983372921615201,1.0,0.13573279052553655,0.6273432381596464,0.7199795605518666,0.0
0.9997786135974099,0.9976247030878859,1.0,0.13147668393782386,0.6271107635733459,0.7402912621359228,0.0
0.23812607122452864,0.29691211401425177,1.0,0.6363804589193185,0.85375235116343,1.0026507409299938,1.0
0.47610693201294985,0.8313539192399049,1.0,0.6654330125832715,0.864509584293172,0.6977835973428732,1.0
0.5951747286231194,0.7363420427553444,0.0,0.012120651369356139,0.0004438151193015827,0.05898696985181573,0.0
0.8331698724052561,0.9979809976247032,1.0,0.1884715025906729,0.6508865735359386,0.663323965252939,0.0
0.5952270996000761,0.7380047505938242,0.0,0.012675795706883264,0.0007608259188032207,0.06729049565662137,0.0
0.9997714721005522,0.9999999999999999,1.0,0.12722057735011028,0.6286958175708524,0.8470873786407758,0.0
0.9999738145115216,0.9976247030878859,1.0,0.13314211695040612,0.6289916943170528,0.8724770056208477,0.0
0.9998952580460864,0.9980997624703088,1.0,0.13082901554404103,0.6275968467992481,0.7354688298415972,0.0
0.23815225671300705,0.29691211401425177,1.0,0.6406365655070312,0.85375235116343,0.8369315278487477,1.0
0.5951771091220719,0.7363420427553444,0.0,0.013138415988157348,0.0008030940254029062,0.058923096576396716,0.0
0.833198438392687,0.9980997624703088,1.0,0.18874907475943647,0.6506963670562378,0.6559146653040351,0.0
0.5950985526566368,0.7363420427553444,0.0,0.012675795706883264,0.0008453621320034799,0.08210909555442214,0.0
0.47621881546372113,0.8327790973871734,1.0,0.6758882309400445,0.8644673161865715,0.5920733265201825,1.0
0.9998595505617976,0.9998812351543942,1.0,0.132586972612879,0.627723651119048,0.7598045477772111,0.0
0.5952056751095028,0.7363420427553444,0.0,0.006291635825315112,0.0008030940254029062,0.07284747061829577,0.0
0.47614978099409627,0.8337292161520189,1.0,0.6698741672834929,0.864234841600271,0.6242654573326512,0.0
0.4760736050276137,0.8337292161520189,1.0,0.674500370096224,0.864636388612972,0.649814767501276,1.0
0.5951675871262616,0.7376484560570071,0.0,0.011658031088082055,0.0012469091447044889,0.10641287685232825,0.0
0.595091411159779,0.7363420427553444,0.0,0.016099185788304382,0.0008453621320034799,0.07904317833418517,0.0
2.6185488478385068e-05,0.00023752969121140142,1.0,0.998889711324944,0.9998943297334995,0.9125574859478789,1.0
0.9999047800418966,0.9976247030878859,1.0,0.12629533678756388,0.6276391149058478,0.751852324987226,0.0
3.332698533612645e-05,0.0,1.0,0.980847520355292,0.9997252573070989,0.8947368421052637,1.0
5.4751475909350595e-05,0.0,1.0,0.992505551443374,0.9997463913603992,0.9185615738375077,1.0
0.8332341458769756,0.9997624703087885,1.0,0.18773131014063704,0.6511401821755394,0.688426162493613,0.0
9.521995810321842e-06,0.0,1.0,0.9958364174685412,0.9997463913603992,1.0482562595809917,1.0
0.9999761950104741,0.9976247030878859,1.0,0.13101406365655066,0.6269416911469445,0.7133048032703115,0.0
4.046848219386783e-05,0.0007125890736342042,1.0,0.9923205033308653,0.999661855147199,1.046148441492079,1.0
0.5951628261283565,0.7371733966745844,0.0,0.010640266469281734,0.0005917534924018142,0.06470362800204654,0.0
0.476214054465816,0.8313539192399049,1.0,0.670984455958548,0.8647843269860722,0.7093127235564651,1.0
0.8333603123214626,0.9976247030878859,1.0,0.1927276091783865,0.650168015723736,0.6338783852835981,0.0
0.8333531708246048,0.9976247030878859,1.0,0.1941154700222052,0.6518376059344426,0.7762519161982624,0.0
0.23810940773186057,0.29691211401425177,1.0,0.6428571428571423,0.8537734852167302,0.8908725089422589,1.0
0.5952580460864597,0.7366983372921615,0.0,0.014711324944485682,0.0006340215990023879,0.04662749105774466,0.0
0.4761164540087602,0.8313539192399049,1.0,0.6667283493708362,0.8644884502398718,0.6431400102197244,1.0
0.23808084174442962,0.29691211401425177,1.0,0.6454478164322719,0.85375235116343,0.9233201328564142,1.0
6.903446962483336e-05,0.00166270783847981,1.0,0.9841783863804583,0.999661855147199,0.921435871231477,1.0
0.2381665397067225,0.29762470308788597,1.0,0.6405440414507764,0.8535621446837283,0.9104816044966775,1.0
0.9998857360502761,0.9989311163895486,1.0,0.13730569948186488,0.6278927235454486,0.7841402657128249,0.0
0.23807608074652442,0.29762470308788597,1.0,0.6438749074759436,0.8536255468436291,0.9586739908022466,1.0
0.23801656827270992,0.29691211401425177,1.0,0.6445225758697264,0.8535198765771286,0.8965891670924897,1.0
4.046848219386783e-05,0.0,1.0,0.993060695780903,0.9997252573070989,0.9064575881451198,1.0
0.9998904970481812,0.9990498812351543,1.0,0.1293486306439675,0.6278293213855486,0.7603794072560035,0.0
0.8331627309083983,0.9986935866983372,1.0,0.1945780903034784,0.6531901853456468,0.8439256515074085,0.0
0.5951628261283565,0.7382422802850357,0.0,0.01147298297557331,0.0012891772513050626,0.11359862033725321,0.0
0.5950890306608264,0.7363420427553444,0.0,0.007494448556625066,0.0005917534924018142,0.06016862544711543,0.0
0.5951890116168349,0.7363420427553444,0.0,0.01480384900073961,0.00027474269290106434,0.03334184977005705,0.0
0.9997667111026469,0.9976247030878859,1.0,0.1293486306439675,0.6282097343449502,0.7674374041900869,0.0
0.23811178823081314,0.2992874109263658,1.0,0.6472057735011099,0.8539425576431308,0.9034874808380167,1.0
0.23804037326223573,0.29691211401425177,1.0,0.6447076239822351,0.85375235116343,0.8615227388860482,1.0
0.47616168348885923,0.8313539192399049,1.0,0.6720947446336041,0.864509584293172,0.6587889626980079,1.0
0.4762569034469624,0.8336104513064132,1.0,0.6702442635085122,0.8644039140266715,0.6982626469085318,0.0
0.9998262235764616,0.9999999999999999,1.0,0.13813841598815735,0.6310416974871611,1.0574540112416955,0.0
0.8332650923633592,0.9976247030878859,1.0,0.19022945965951177,0.6516473994547409,0.7527784874808354,0.0
0.5951033136545419,0.7374109263657957,0.0,0.01415618060695678,0.0004649491726018695,0.0563042922841106,0.0
0.2381713007046277,0.29691211401425177,1.0,0.6463730569948183,0.8538157533233299,0.8743932038834963,1.0
0.9998452675680822,0.9976247030878859,1.0,0.13092153960029584,0.628526745144451,0.8377618804292304,0.0
0.999795277090078,0.9992874109263659,1.0,0.13295706883789737,0.6289916943170528,0.8549118548799193,0.0
0.5952175776042659,0.7366983372921615,0.0,0.009252405625462146,0.0002536086396007775,0.03487480838017376,0.0
0.999988097505237,0.9978622327790972,1.0,0.1340673575129534,0.6292453029566536,0.8873594787940711,0.0
0.47614263949723856,0.8315914489311164,1.0,0.671539600296077,0.864509584293172,0.7054803270311716,1.0
0.4762569034469624,0.8313539192399049,1.0,0.6647853441894886,0.8643193778134712,0.6769609095554401,0.0
0.476185488478385,0.831710213776722,1.0,0.670336787564767,0.8644039140266715,0.6512519161982624,1.0
0.5952818510759854,0.7371733966745844,0.0,0.011565507031828126,0.00016907242640051834,0.02708226877874509,0.0
0.23804989525804607,0.29691211401425177,1.0,0.64359733530718,0.8537100830568294,1.002139754726624,1.0
9.521995810321842e-06,0.0,1.0,0.9942635085122129,0.9998097935202992,0.9349770056208477,1.0
0.4760593220338983,0.8324228028503562,1.0,0.6640451517394519,0.8643193778134712,0.6864780275932567,0.0
2.6185488478385068e-05,0.0013064133016627078,1.0,0.997131754256106,0.9997675254136995,0.889786663260093,1.0
0.47623547895638924,0.8334916864608075,1.0,0.6646928201332347,0.8643193778134712,0.6901188042922826,0.0
0.23818558369834314,0.29691211401425177,1.0,0.6442450037009619,0.8536466808969285,0.8106476750127776,1.0
5.4751475909350595e-05,0.00047505938242280285,1.0,0.9880643967431535,0.9998943297334995,0.8664729177312225,1.0
0.2380927442391925,0.29691211401425177,1.0,0.6420244263508508,0.8537946192700296,0.9560871231476753,1.0
0.999954770519901,0.9976247030878859,1.0,0.13110658771280548,0.6285478791977512,0.8250830352580465,0.0
0.59511997714721,0.7374109263657957,0.0,0.008974833456698583,0.0012046410381039152,0.08479177312212727,0.0
0.4760569415349457,0.8313539192399049,1.0,0.6717246484085857,0.865524018851576,0.9100025549310153,0.0
0.23803085126642543,0.29691211401425177,1.0,0.6435048112509252,0.8536889490035291,0.8758622892181904,1.0
0.8332293848790705,0.9976247030878859,1.0,0.18393782383419666,0.6510133778557394,0.6948454266734814,0.0
4.2848981146448294e-05,0.0,1.0,0.9999074759437452,1.0000634021599,0.9472406745017885,1.0
3.332698533612645e-05,0.0,1.0,0.9928756476683933,0.9999788659466997,1.0387710781808863,1.0
0.999835745572272,0.9986935866983372,1.0,0.1326794966691338,0.6278293213855486,0.7580799693408302,0.0
0.999897638545039,0.9976247030878859,1.0,0.1330495928941522,0.6278715894921483,0.7807869187531935,0.0
0.5952056751095028,0.7382422802850357,0.0,0.013323464100666094,0.0003592789061013235,0.04359351047521898,0.0
0.9999714340125689,0.9984560570071258,1.0,0.13490007401924498,0.6270896295200457,0.7362991824220728,0.0
3.570748428870691e-05,0.00011876484560570071,1.0,0.9945410806809765,0.9997252573070989,0.9614844149207968,1.0
4.760997905160921e-05,0.0,1.0,0.9926905995558846,0.9997463913603992,1.0437531936637718,1.0
0.9999047800418966,0.9984560570071258,1.0,0.13286454478164256,0.6279561257053485,0.7853857945835436,0.0
6.903446962483336e-05,0.0011876484560570072,1.0,0.9915803108808294,0.999598452987299,0.9595682166581483,1.0
0.8332650923633592,0.9976247030878859,1.0,0.1884715025906729,0.6519432762009432,0.7792220235053655,0.0
0.23818558369834314,0.29691211401425177,1.0,0.6426720947446336,0.8536889490035291,0.8811957077158894,1.0
0.47628070843648823,0.8313539192399049,1.0,0.6643227239082163,0.8644884502398718,0.733009708737864,0.0
0.8331841553989715,0.9991686460807602,1.0,0.19245003700962293,0.6512035843354393,0.7207460398569232,0.0
0.47621643496476856,0.8313539192399049,1.0,0.6658956328645447,0.8640446351205693,0.6351558507920281,0.0
0.8333246048371739,0.9976247030878859,1.0,0.19485566247224284,0.652809772386246,0.8459376596831873,0.0
0.9999452485240905,0.9984560570071258,1.0,0.13554774241302692,0.6282097343449502,0.8321729688298412,0.0
0.9997928965911254,0.9994061757719714,1.0,0.13138415988156904,0.6275334446393472,0.7407703117015849,0.0
0.595136640639878,0.7382422802850357,0.0,0.012305699481864885,0.0005917534924018142,0.052855135411345344,0.0
0.8332293848790705,0.9976247030878859,1.0,0.18856402664692773,0.6508654394826383,0.6923543689320404,0.0
3.332698533612645e-05,0.00166270783847981,1.0,0.989544781643227,0.9996195870405984,0.910258048032702,1.0
6.427347171967244e-05,0.0011876484560570072,1.0,0.9848260547742411,0.9995773189339987,0.8668242207460395,1.0
0.5951033136545419,0.7363420427553444,0.0,0.014526276831976048,0.00038041295940161035,0.04800076647930851,0.0
0.5953008950676061,0.7363420427553444,0.0,0.013508512213175727,0.0011835069848045165,0.09398952478283107,0.0
0.5952461435916967,0.7365795724465558,0.0,0.01683937823834203,0.00019020647970080518,0.013732754215638465,0.0
0.9998857360502761,0.9978622327790972,1.0,0.13175425610658742,0.6260540609083423,0.6590444557996946,0.0
0.59526756808227,0.7363420427553444,0.0,0.00869726128793502,0.0012680431980047757,0.11624936126724705,0.0
0.595312797562369,0.7366983372921615,0.0,0.014896373056994427,0.0016907242640060716,0.12551098620337342,0.0
5.4751475909350595e-05,0.0,1.0,0.9887120651369354,0.9998520616268998,0.9012838528359701,1.0
0.595136640639878,0.7365795724465558,0.0,0.015544041450777257,0.0003381448528010367,0.05129024016351735,0.0
0.9999333460293277,0.9976247030878859,1.0,0.1345299777942266,0.6279983938119491,0.7917092488502817,0.0
0.2382308131784422,0.2980997624703088,1.0,0.6468356772760924,0.8539425576431308,0.8615546755237595,1.0
9.521995810321842e-06,0.0,1.0,0.9868615840118435,0.9996407210938987,0.896397547266222,1.0
0.5953008950676061,0.7363420427553444,0.0,0.023686158401184265,0.00238814802290932,0.18290112416964988,0.0
0.23812369072557607,0.29774346793349166,1.0,0.64239452257587,0.8537100830568294,0.8494506898313752,1.0
0.5951961531136926,0.7363420427553444,0.0,0.013601036269429656,0.0009933005051037114,0.08753832396525496,0.0
6.66539706722529e-05,0.0,1.0,0.9876943005181342,0.9997252573070989,0.9496997956055182,1.0
0.5950842696629213,0.7374109263657957,0.0,0.008142116950407008,0.0016907242640060716,0.12621359223301098,0.0
0.8331484479146828,0.9976247030878859,1.0,0.19430051813471483,0.6505484286831367,0.6630684721512523,0.0
0.47629023043229857,0.8325415676959619,1.0,0.6771835677276092,0.8654394826383758,0.8439256515074085,1.0
0.23820700818891638,0.29691211401425177,1.0,0.6509992598075494,0.8541327641228307,0.8308635666836999,1.0
0.9998547895638925,0.9976247030878859,1.0,0.13795336787564771,0.6280195278652494,0.8007473173224327,0.0
0.5952199581032184,0.7371733966745844,0.0,0.0161917098445592,0.00031701079950074984,0.012614971895761329,0.0
0.8332888973528851,0.9976247030878859,1.0,0.19494818652849766,0.652873174546146,0.8425204394481334,0.0
0.5952604265854122,0.7376484560570071,0.0,0.008974833456698583,0.0003381448528010367,0.026762902401635813,0.0
0.4761307370024757,0.8315914489311164,1.0,0.6641376757957058,0.8641925734936704,0.6195068983137446,0.0
0.9998476480670349,0.9983372921615201,1.0,0.1354552183567721,0.6283999408246501,0.8111267245784362,0.0
0.4762378594553418,0.8334916864608075,1.0,0.6730199851961505,0.8642559756535704,0.6036024527337744,0.0
0.9998500285659874,0.9976247030878859,1.0,0.13573279052553655,0.6276391149058478,0.7586548288196227,0.0
2.8565987430965527e-05,0.002019002375296912,1.0,0.9913027387120641,0.9997675254136995,0.9176992846193137,1.0
0.5952699485812226,0.7363420427553444,0.0,0.016284233900814016,0.00038041295940161035,0.04876724578436509,0.0
0.23804037326223573,0.29691211401425177,1.0,0.6442450037009619,0.8535832787370294,0.8296819110884002,1.0
4.760997905160921e-05,0.0,1.0,0.9915803108808294,0.999598452987299,1.0077606029637174,1.0
0.47627832793753566,0.8313539192399049,1.0,0.6655255366395263,0.8642771097068707,0.641128002043942,0.0
0.5952532850885546,0.7371733966745844,0.0,0.014711324944485682,0.000211340533001092,0.029477516607052223,0.0
6.66539706722529e-05,0.00023752969121140142,1.0,1.0012953367875639,1.0,0.9872572815533971,1.0
0.59526756808227,0.7366983372921615,0.0,0.012213175425610956,0.000718557812202647,0.06243612672458099,0.0
0.4760831270234241,0.8332541567695961,1.0,0.6741302738712056,0.8643193778134712,0.60858456821666,1.0
0.5952961340697009,0.7363420427553444,0.0,0.009437453737970891,0.0003592789061013235,0.044743229432807397,0.0
0.83328413635498,0.9996437054631828,1.0,0.1922649888971124,0.6506752330029375,0.6700306591722018,0.0
0.8333198438392687,0.9989311163895486,1.0,0.186065877128053,0.6510345119090388,0.6957077158916718,0.0
2.6185488478385068e-05,0.0,1.0,0.9927831236121394,0.9998097935202992,0.9288771078180886,1.0
5.2370976956770136e-05,0.0,1.0,1.0084196891191706,1.0001479383731002,0.8167156361778218,1.0
0.8332936583507903,0.9976247030878859,1.0,0.19198741672834885,0.6502736859902356,0.6275868676545713,0.0
0.9998714530565606,0.9992874109263659,1.0,0.12860843819392986,0.6278927235454486,0.7504790495656621,0.0
0.23817606170253283,0.29691211401425177,1.0,0.6481310140636563,0.8537734852167302,0.9193280531425643,1.0
0.5951056941534945,0.7363420427553444,0.0,0.012305699481864885,0.0005917534924018142,0.048096576392438806,0.0
0.5951152161493048,0.7363420427553444,0.0,0.014063656550702852,0.0011412388782039429,0.1035066428206477,0.0
0.2380475147590935,0.29714964370546315,1.0,0.6458179126572912,0.8538791554832299,0.8365163515585081,1.0
0.47627118644067795,0.8313539192399049,1.0,0.6710769800148029,0.8648688631992734,0.7548224322943291,1.0
0.23800228527899445,0.29691211401425177,1.0,0.6372131754256101,0.8535198765771286,0.873147675012774,1.0
0.9999738145115216,0.9976247030878859,1.0,0.13813841598815735,0.6279561257053485,0.7735053653551347,0.0
4.999047800418967e-05,0.0,1.0,0.993060695780903,0.9997252573070989,0.9068088911599403,1.0
0.9999595315178061,0.9994061757719714,1.0,0.1360103626943001,0.6299849948221565,0.9623786407766985,0.0
0.9999333460293277,0.9982185273159145,1.0,0.12722057735011028,0.6273643722129467,0.7433891159938675,0.0
0.47620453247000566,0.8313539192399049,1.0,0.670984455958548,0.864298243760171,0.6424693408277982,0.0
0.4762211959626737,0.8318289786223277,1.0,0.6730199851961505,0.8647209248261722,0.7492335206949399,1.0
4.046848219386783e-05,0.0,1.0,0.9921354552183566,0.9996829892004993,1.0249105774144098,1.0
0.47606884402970856,0.8324228028503562,1.0,0.6697816432272381,0.864298243760171,0.6500063873275437,0.0
0.5951223576461626,0.7363420427553444,0.0,0.011195410806809747,0.0009933005051037114,0.0767118037813006,0.0
0.9999952390020949,0.9986935866983372,1.0,0.13564026646928262,0.6276179808525475,0.7512774655084336,0.0
0.47619739097314795,0.8323040380047505,1.0,0.6707994078460393,0.8644461821332712,0.5969596320899342,1.0
3.0946486383545986e-05,0.0,1.0,0.9894522575869722,0.9995561848806984,0.9902273888605002,1.0
0.8332627118644068,0.9976247030878859,1.0,0.1859733530717982,0.6509711097491389,0.7061509964230979,0.0
0.47612359550561795,0.8313539192399049,1.0,0.6736676535899333,0.864572986453072,0.7030531425651496,0.0
0.8332579508665016,0.9978622327790972,1.0,0.19096965210954764,0.6508443054293389,0.6668369954011233,0.0
3.808798324128737e-05,0.0017814726840855108,1.0,0.9898223538119906,0.9997041232537986,0.9251085845682141,1.0
0.8333079413445058,0.9990498812351543,1.0,0.188934122871947,0.6505272946298373,0.6611203372508925,0.0
0.47619739097314795,0.8320665083135391,1.0,0.6656180606957811,0.8647209248261722,0.7548543689320404,0.0
5.2370976956770136e-05,0.00023752969121140142,1.0,0.995928941524796,0.9998731956801992,0.8968446601941764,1.0
0.9998571700628451,0.9988123515439429,1.0,0.13378978534418895,0.6276391149058478,0.7789345937659675,0.0
0.9999452485240905,0.9976247030878859,1.0,0.1346225018504814,0.6279772597586488,0.7737608584568214,0.0
