LPC_outlet_temperature,HPC_outlet_temperature,LPT_outlet_temperature,Bypass_duct_pressure,HPC_outlet_pressure,Physical_fan_speed,Physical_core_speed,HPC_outlet_static_pressure,Fuel_flow_ratio,Corrected_fan_speed,Bypass_ratio,Bleed_enthalpy,HPT_cool_air_flow,LPT_cool_air_flow
0.5600000000000023,0.7601876282615052,0.7260240372823148,1.0,0.12128146453089528,0.84375,0.27405792587978794,0.7815126050420176,0.2578796561604406,0.7499999999990905,0.48944033790918695,0.6666666666666714,0.2127659574468126,0.16751003315302881
0.8000000000000114,0.732043389035475,0.7861172430708834,1.0,0.18535469107551705,0.71875,0.8030208657739308,0.7478991596638664,0.3495702005730834,0.5555555555547471,0.7919746568109787,0.8888888888888928,0.22340425531915287,0.2945384749607385
0.6480000000000246,0.667253004983877,0.8511160166789367,1.0,0.44393592677346305,0.4999999999990905,1.2823108066022826,0.647058823529413,0.33524355300858133,0.6666666666660603,0.5881731784582911,0.7777777777777786,0.26595744680851396,0.20136101901936598
0.42000000000007276,0.6684256816182952,0.5933284277655133,1.0,0.5217391304347956,0.3749999999990905,1.0999688570538808,0.39495798319327946,0.5415472779369566,0.2499999999990905,0.36378035902851025,0.44444444444444287,0.5425531914893611,0.44425056709125954
0.7080000000000268,0.5807681031955383,0.9126808928133485,1.0,0.09839816933637735,0.84375,0.3073808782310721,0.7142857142857153,0.28366762177651594,0.7222222222208075,0.6467793030623028,0.7777777777777786,0.22340425531915287,0.25667422788344396
0.82000000000005,0.630900029316912,1.0701496198185012,1.0,0.18306636155605815,0.71875,1.1410775459358433,0.8403361344537856,0.33524355300858133,0.5833333333330302,0.8062302006335784,0.6666666666666714,0.2553191489361737,0.1280753795149181
0.5880000000000223,0.594840222808557,0.8067206279126822,1.0,0.36155606407322693,0.8124999999990905,0.38492681407663554,0.647058823529413,0.2263610315186213,0.7499999999990905,0.6515311510031623,0.7777777777777786,0.2021276595744652,0.47984644913627506
0.5720000000000596,0.9026678393433016,0.8390973755212201,1.0,0.224256292906162,0.78125,0.28667081905948066,0.7226890756302495,0.2464183381088958,0.6666666666660603,0.7154171066525805,0.5555555555555571,0.2021276595744652,0.3301343570057611
0.9480000000000359,0.7982996188800939,1.0718665685553148,1.0,-0.0915331807780575,1.15625,0.13407038305825836,1.235294117647058,0.04297994269339256,1.2499999999990905,0.9809926082365337,1.1111111111111143,0.021276595744687654,0.0387366951666408
0.40399999999999636,0.6827909703899167,0.6306107431935288,1.0,0.4942791762013883,0.28125,0.7522578635939112,0.46218487394957464,0.6246418338108981,0.22222222222171695,0.3183738120380184,0.44444444444444287,0.6382978723404307,0.5700575815738986
0.8000000000000114,0.838756962767512,0.9536423841059616,1.0,0.0869565217391397,0.7499999999990905,1.5789473684210407,1.0672268907563094,0.21203438395414764,0.6666666666660603,0.8368532206969306,0.8888888888888928,0.05319148936170848,0.12196824288955099
0.5880000000000223,0.6951040750513044,0.6632327691930371,1.0,0.32494279176201246,0.78125,0.25023357209593655,0.7394957983193322,0.18911174785100116,0.7499999999990905,0.6335797254487829,0.7777777777777786,0.15957446808510412,0.45873320537427986
1.0400000000000205,1.2204632072705905,0.9879813588422905,1.0,0.10297482837528094,0.8124999999990905,1.198069137340383,1.0420168067226925,0.05730659025789464,0.6666666666660603,0.8141499472016918,0.8888888888888928,-0.07446808510638192,0.1361019019368399
0.424000000000035,0.6235708003517999,0.684571989207754,1.0,0.47597254004575973,0.7499999999990905,0.30956088445969954,0.5210084033613427,0.48424068767909034,0.7499999999990905,0.610876451953537,0.6666666666666714,0.3297872340425556,0.29384051648926857
0.47600000000005593,0.6616827909703886,0.8866813833701315,1.0,0.2906178489702569,0.59375,0.09000311429463181,0.7731092436974834,0.2808022922636155,0.6944444444443434,0.8785638859556499,0.5555555555555571,0.07446808510638192,0.10975396963880968
0.9519999999999982,0.8355321020228672,0.9727740986019171,1.0,0.1716247139588205,0.4999999999990905,1.4828713796325133,0.8403361344537856,0.11461318051576086,0.6388888888886868,0.8621964097148904,0.8888888888888928,-0.09574468085106247,0.30657825859361765
0.41200000000003456,0.44151275285839375,0.5273485405935787,1.0,0.5903890160183067,0.3749999999990905,0.39099968857055956,0.5126050420168085,0.5042979942693364,0.3888888888877773,0.456177402323128,0.5555555555555571,0.6489361702127638,0.5897749083929469
0.6040000000000418,0.4963353855174475,0.5795928378709903,1.0,0.4645308924485221,0.53125,0.45141700404857943,0.4957983193277329,0.36962750716330106,0.4999999999990905,0.4355860612460418,0.44444444444444287,0.5638297872340488,0.49938928633746116
0.7160000000000082,0.5977719143946061,0.842285994603877,1.0,0.14187643020592589,0.5624999999990905,1.1983805668016316,0.5966386554621863,0.21489971346704806,0.47222222222171695,0.5950369588173174,0.6666666666666714,0.23404255319148604,0.31844355260862045
0.9760000000000559,0.8938727645851685,1.2055432916360118,1.0,0.01830663615560013,0.9374999999990905,0.46947991279978396,1.0504201680672267,0.0744985673352403,0.8888888888877773,0.9736008447729603,0.6666666666666714,0.19148936170212494,0.06299075205025417
0.6080000000000041,0.6297273526825009,0.6156487613441257,1.0,0.48741418764304,0.65625,0.7587978822796799,0.5630252100840352,0.38681948424070356,0.47222222222171695,0.8416050686378043,0.6666666666666714,0.22340425531915287,0.554702495201532
0.6800000000000637,0.6728232189973653,0.7743438803041442,1.0,0.41647597254004154,0.59375,0.4439426969791498,0.5378151260504183,0.28939828080228835,0.6666666666660603,0.39229144667370974,0.5555555555555571,0.44680851063829863,0.5503402547548433
0.3520000000000323,0.5960128994429752,0.6075545744419912,1.0,0.3478260869565304,0.6874999999990905,0.16926191217692121,0.5882352941176521,0.5071633237822368,0.4444444444434339,0.47096092925026767,0.44444444444444287,0.4574468085106389,0.5955330657825897
0.6400000000000432,0.5895631779536785,0.5008584743684139,1.0,0.4324942791762112,0.46875,0.34054811585176026,0.4285714285714306,0.5272206303725113,0.3888888888877773,0.3305174234424513,0.5555555555555571,0.4680851063829792,0.3739312510905606
0.5760000000000218,0.7311638815596595,0.6884964434633289,1.0,0.44164759725400415,0.59375,0.42821550918716866,0.43697478991597194,0.4785100286532895,0.5555555555547471,0.4667370644139339,0.44444444444444287,0.3297872340425556,0.2093875414412807
0.7720000000000482,0.6669598358252671,0.776060829040965,1.0,0.3409610983981537,0.59375,0.7156649018997143,0.6134453781512619,0.3982808022922484,0.41666666666696983,0.7259767687434007,0.6666666666666714,0.1702127659574515,0.24411097539696414
0.8400000000000318,0.6722368806801526,0.5023301447142501,1.0,0.22196796338671732,0.6874999999990905,0.5850202429149931,0.7058823529411811,0.46131805157594385,0.7499999999990905,0.5934530095036976,0.7777777777777786,0.4148936170212778,0.4451230151805987
0.5320000000000391,0.7810026385224305,0.7880794701986815,1.0,0.22196796338671732,0.8749999999990905,0.026627218934919483,0.7226890756302495,0.38968481375357555,0.8055555555547471,0.7914466737064387,0.7777777777777786,0.35106382978723616,0.44878729715581755
0.40399999999999636,0.38962181178539623,0.48148148148148806,1.0,0.5308924485125885,0.40625,0.6021488632824514,0.4537815126050404,0.4498567335243706,0.3611111111113132,0.42238648363252196,0.6666666666666714,0.39361702127660436,0.452800558366782
0.8720000000000709,1.0627381999413643,1.101790532254114,1.0,0.04805491990845212,0.65625,2.422921208346281,1.1344537815126046,0.10601719197708803,0.7222222222208075,0.7961985216473053,0.8888888888888928,0.0851063829787222,0.15704065608096585
0.49200000000001864,0.3122251539138077,0.569045867059117,1.0,0.4256292906178345,0.40625,0.49563998754283034,0.2857142857142918,0.5959885386819508,0.5277777777773736,0.31309398099260477,0.44444444444444287,0.40425531914893753,0.4048159134531488
0.7360000000000468,0.34975080621518373,0.6082904096149164,1.0,0.338672768878709,0.7499999999990905,0.2827779507941557,0.6050420168067205,0.38395415472780314,0.6666666666660603,0.5871172122492041,0.5555555555555571,0.2127659574468126,0.3641598324899675
0.8160000000000309,0.5558487247141599,0.8881530537159676,1.0,0.18764302059496174,0.96875,0.2369978199938032,0.6218487394958032,0.24355300859599538,0.8333333333321207,0.722280887011614,0.5555555555555571,0.10638297872340274,0.32542313732333383
0.2480000000000473,0.5793022574025173,0.6740250183958807,1.0,0.47368421052631504,0.46875,0.38757396449705084,0.6722689075630228,0.38395415472780314,0.5833333333330302,0.4112988384371761,0.7777777777777786,0.3723404255319167,0.4098761123713146
0.4440000000000168,0.5212547639988259,0.6647044395388733,1.0,0.6636155606407499,0.5624999999990905,0.274680784802257,0.5546218487395009,0.3810888252149027,0.5555555555547471,0.4704329461457206,0.3333333333333357,0.27659574468084713,0.22910486826034315
0.7080000000000268,0.5408970976253329,0.8626441010546984,1.0,0.19450800915331,0.59375,0.7988165680473571,0.7563025210084007,0.14326647564470818,0.5833333333330302,0.6510031678986223,0.7777777777777786,0.35106382978723616,0.46222299773163655
0.7320000000000277,0.4086778070946906,0.8415501594309518,1.0,0.29977116704804985,0.7499999999990905,0.5372158206166375,0.4957983193277329,0.38968481375357555,0.5833333333330302,0.5628299894403312,0.5555555555555571,0.3404255319148959,0.3720118652940201
0.7880000000000109,0.9164467897977104,1.221976943831251,1.0,0.07322654462241474,0.7499999999990905,1.8679539084397163,1.0336134453781582,0.22922636103155014,0.6666666666660603,0.8812038014783496,0.8888888888888928,0.2127659574468126,0.06682952364334938
0.5720000000000596,0.5728525359132206,0.661270542065246,1.0,0.3661327231121163,0.65625,1.570227343506673,0.5714285714285694,0.4154727793696509,0.6111111111104037,0.7090813093981012,0.6666666666666714,0.2872340425531945,0.4105740708427845
0.6480000000000246,0.5130460275578983,0.6330635271032605,1.0,0.2631578947368496,0.65625,0.509810028028653,0.5042016806722742,0.29226361031518877,0.7222222222208075,0.48046462513199373,0.3333333333333357,0.24468085106383342,0.3332751701273793
0.896000000000015,0.8065083553210215,1.1586951189600185,1.0,0.2951945080091605,0.53125,1.0386172531921432,0.882352941176471,0.22922636103155014,0.6388888888886868,0.7592397043294596,0.7777777777777786,0.11702127659574302,0.18949572500436318
0.40399999999999636,0.5388449135150921,0.70860927152318,1.0,0.4553775743707007,0.3749999999990905,0.6082217377764039,0.4285714285714306,0.4957020057306636,0.3888888888877773,0.5153115100316867,0.5555555555555571,0.5638297872340488,0.41615773861455096
0.5800000000000409,0.6094986807387812,0.7473632572970317,1.0,0.5102974828375295,0.53125,0.5311429461227135,0.6218487394958032,0.3180515759312357,0.6944444444443434,0.4350580781415019,0.6666666666666714,0.22340425531915287,0.39329959867388453
0.55600000000004,0.36499560246262064,0.6647044395388733,1.0,0.3455377574370857,0.34375,0.8483338523824386,0.4033613445378208,0.7106017191977116,0.47222222222171695,0.43611404435058176,0.44444444444444287,0.5319148936170208,0.6935962310242516
0.9080000000000155,0.6250366461448209,0.9271523178807968,1.0,0.3432494279176268,0.5624999999990905,1.335720959202746,0.7058823529411811,0.26361031518624145,0.4999999999990905,0.6494192185850096,0.6666666666666714,0.11702127659574302,0.28354562903507485
0.4000000000000341,0.6267956610964518,0.7162129016433667,1.0,0.3684210526315752,0.59375,0.37371535347244844,0.5966386554621863,0.43266475644699653,0.41666666666696983,0.5131995776135199,0.6666666666666714,0.3404255319148959,0.4360495550514756
0.7599999999999909,0.736440926414538,0.7171940152072622,1.0,0.2883295194508122,0.78125,0.11600747430708225,0.6386554621848717,0.194842406876802,1.0,0.7671594508975659,0.5555555555555571,0.3404255319148959,0.41580875937881956
0.5120000000000005,0.3995895631779476,0.4437086092715248,1.0,0.4324942791762112,0.40625,0.18452195577702923,0.5630252100840352,0.5530085959885582,0.5277777777773736,0.3072861668426654,0.3333333333333357,0.5744680851063819,0.40586285116035725
0.7720000000000482,0.8531222515391335,1.0892813343144496,1.0,0.04805491990845212,0.6249999999990905,1.0666459047025683,0.9243697478991635,0.194842406876802,0.6944444444443434,0.9144667370644157,0.6666666666666714,0.13829787234043067,0.17169778398185542
0.6720000000000255,0.5681618293755477,0.985038018150604,1.0,0.3363844393592643,0.59375,1.4238554967299706,0.8151260504201687,0.2464183381088958,0.6388888888886868,0.7629355860612463,0.8888888888888928,-0.010638297872340274,0.0017448961786783457
1.08400000000006,0.7994722955145122,0.9715477066470442,1.0,0.06636155606406646,0.9374999999990905,0.9448769853628107,0.9831932773109244,-0.014326647564445238,0.9166666666660603,0.8431890179514241,1.0,0.03191489361702082,-0.030186703891118327
0.47600000000005593,0.480504250952805,0.6281579592837829,1.0,0.49885583524027766,0.46875,0.22672064777330547,0.3361344537815114,0.6848137535816647,0.3888888888877773,0.38753959873284316,0.44444444444444287,0.3723404255319167,0.5292270109928481
0.6760000000000446,0.5669891527411295,0.5175374049546235,1.0,0.3226544622425678,0.4999999999990905,0.647617564621612,0.6134453781512619,0.36103151862462823,0.47222222222171695,0.6906019007391748,0.6666666666666714,0.43617021276596546,0.11882742976792571
0.7960000000000491,0.6311931984755219,0.6374785381407904,1.0,0.26544622425629427,0.65625,0.618654624727526,0.8655462184873954,0.31518624641833526,0.6388888888886868,0.5675818373812049,0.5555555555555571,0.18085106382979177,0.28005583667771816
0.5920000000000414,0.5664028144239168,0.7260240372823148,1.0,0.16247139588099913,0.8124999999990905,0.2877608221737944,0.9075630252100808,0.12320916905446211,0.8611111111104037,0.8537486800422371,0.8888888888888928,0.03191489361702082,0.13086721340080487
0.4480000000000359,0.6127235414834402,0.6956095168015679,1.0,0.32723112128147136,0.4374999999990905,0.7007162877608266,0.24369747899159933,0.48424068767909034,0.41666666666696983,0.49577613516368046,0.5555555555555571,0.40425531914893753,0.5784330832315447
0.3480000000000132,0.4655526238639638,0.4464066715722339,1.0,0.4210526315789451,0.28125,0.6547804422298498,0.25210084033613356,0.5300859598853833,0.3888888888877773,0.33262935586061104,0.6666666666666714,0.39361702127660436,0.5876810329785442
1.1680000000000632,0.9566109645265257,1.1047338729457934,1.0,0.002288329519458898,1.0625000000009095,0.30629087511678676,0.9327731092436977,0.21489971346704806,0.8611111111104037,0.8748680042238632,0.7777777777777786,0.22340425531915287,0.17117431512824766
0.36000000000001364,0.4271474640867723,0.7422124110865838,1.0,0.3340961098398054,0.6249999999990905,0.3662410464029904,0.7058823529411811,0.36389684813752865,0.6944444444443434,0.5628299894403312,0.7777777777777786,0.2127659574468126,0.403419996510209
0.5520000000000209,0.6352975666959821,0.5894039735099312,1.0,0.16247139588099913,0.6249999999990905,0.11803176580505692,0.6638655462184886,0.39255014326647597,0.5555555555547471,0.6700105596620887,0.6666666666666714,0.2021276595744652,0.35683126853952274
0.9320000000000164,0.7085898563471105,0.8832474858964972,1.0,0.22196796338671732,0.90625,0.36406104017441976,0.7563025210084007,0.3237822349570081,0.9444444444434339,0.9604012671594475,0.6666666666666714,0.18085106382979177,0.4168556970860209
0.8440000000000509,0.7748460861917366,0.7763061074319424,1.0,0.10755148741417031,0.4999999999990905,1.4576455932730994,0.5882352941176521,0.4498567335243706,0.5555555555547471,0.6589229144667357,0.6666666666666714,0.2553191489361737,0.27900889897051684
0.4840000000000373,0.6763412489006129,0.8972283541819976,1.0,0.04118993135010385,0.71875,0.9454998442852798,0.8151260504201687,0.3810888252149027,0.5833333333330302,0.8431890179514241,0.7777777777777786,0.23404255319148604,0.12545803524690768
1.004000000000019,0.8073878627968298,1.3713514839342693,1.0,-0.1510297482837757,1.0625000000009095,0.14839613827470544,1.235294117647058,-0.03151862464184774,1.0277777777773736,1.1187961985216504,0.8888888888888928,-0.07446808510638192,0.05426627115686955
0.7200000000000273,0.7604807974201151,0.6735344616139329,1.0,0.24485125858123524,0.4374999999990905,0.594363126751773,0.5714285714285694,0.2693409742120423,0.7222222222208075,0.5686378035902848,0.5555555555555571,0.03191489361702082,0.3714883964404123
0.17200000000002547,0.45851656405746155,0.3936718175128746,1.0,0.5423340961098262,0.4999999999990905,0.3635938959825751,0.4957983193277329,0.5501432664756294,0.41666666666696983,0.2275607180570205,0.5555555555555571,0.617021276595743,0.5522596405513838
0.4800000000000182,0.6631486367634096,0.7301937699288672,1.0,0.23340961098398338,0.5624999999990905,0.356898162566182,0.4957983193277329,0.5358166189111842,0.6388888888886868,0.643611404435056,0.6666666666666714,0.39361702127660436,0.4175536555574979
0.7200000000000273,0.7399589563177926,1.177090998283056,1.0,0.006864988558348273,0.84375,0.6402989722827783,0.941176470588232,0.1719197707736555,1.0,0.7724392819429724,0.6666666666666714,0.2872340425531945,0.26714360495550693
0.6800000000000637,0.6065669891527392,0.9207750797154759,1.0,0.1647597254004438,0.6249999999990905,0.502335720959195,0.6638655462184886,0.346704871060183,0.6388888888886868,0.5733896515311514,0.7777777777777786,0.3723404255319167,0.34688536032106043
0.7200000000000273,0.8953386103781895,1.1802796173657057,1.0,-0.15331807780322038,0.71875,1.0509187169106156,1.117647058823529,-0.02865329512894732,0.8611111111104037,1.0617740232312514,0.8888888888888928,-0.0851063829787222,-0.01395916942941966
0.7240000000000464,0.5672823218997323,0.6212901643365214,1.0,0.3798627002288413,0.3749999999990905,1.195733416381188,0.7731092436974834,0.5386819484240561,0.6111111111104037,0.8606124604012635,0.5555555555555571,0.39361702127660436,0.36032106089687943
0.4519999999999982,0.629434183523891,0.6467991169977907,1.0,0.30434782608695343,0.3124999999990905,0.858299595141716,0.6722689075630228,0.43839541547276895,0.6111111111104037,0.7972544878563923,0.6666666666666714,0.3404255319148959,0.2488221950793914
0.58400000000006,0.5924948695397276,0.741721854304636,1.0,0.5354691075514921,0.40625,0.6617876051074347,0.6554621848739544,0.3323782234956809,0.5277777777773736,0.678458289334742,0.6666666666666714,0.10638297872340274,0.0893386843482844
0.40399999999999636,0.7616534740545262,0.809173411822421,1.0,0.338672768878709,0.65625,0.6242603550295769,0.5210084033613427,0.33524355300858133,0.3888888888877773,0.48310454065470054,0.5555555555555571,0.4680851063829792,0.38893735822718867
0.7800000000000296,0.5584872471415991,0.9622271277900438,1.0,0.20823798627002077,0.8749999999990905,0.06820305200872667,0.8739495798319368,0.09455587392551479,0.8611111111104037,0.7412882787750803,0.7777777777777786,0.03191489361702082,0.18391205723259674
0.6720000000000255,0.5432424508941622,0.8027961736571001,1.0,0.3089244851258428,0.65625,0.4518841482404241,0.8067226890756345,0.2693409742120423,0.6388888888886868,0.7787750791974659,0.44444444444444287,0.2872340425531945,0.2772640027918385
0.1400000000000432,0.5403107593081202,0.7012509197939636,1.0,0.2837528604118802,0.59375,0.6085331672376242,0.6218487394958032,0.3954154727793764,0.6388888888886868,0.5696937697993647,0.6666666666666714,0.3723404255319167,0.3618914674576885
0.43200000000001637,0.6221049545587789,0.42433161638459893,1.0,0.5766590389016102,0.2499999999990905,0.7178449081283134,0.27731092436974336,0.6762177650429919,0.27777777777737356,0.5,0.44444444444444287,0.4680851063829792,0.586808584889198
0.8840000000000146,0.43887423043096163,0.5123865587441756,1.0,0.4073226544622486,0.5624999999990905,0.7151977577078696,0.4705882352941231,0.2979942693409612,0.7222222222208075,0.5052798310454065,0.7777777777777786,0.35106382978723616,0.3470598499389297
0.6200000000000614,0.5344473761360291,0.8086828550404732,1.0,0.258581235697946,0.65625,0.4696356275303515,0.5882352941176521,0.4040114613180492,0.7222222222208075,0.5353748680042258,0.7777777777777786,0.31914893617021534,0.28930378642470345
0.7560000000000286,0.7534447376136058,0.7517782683345615,1.0,0.2265446224256209,0.8124999999990905,0.17876051074435395,0.7731092436974834,0.46418338108881585,0.7222222222208075,0.6404435058078164,0.6666666666666714,0.3297872340425556,0.5227708951317425
0.5960000000000036,0.781588976839636,0.7108167770419414,1.0,0.24485125858123524,0.71875,0.3958268452195455,0.5966386554621863,0.21776504297994848,0.6666666666660603,0.6642027455121493,0.8888888888888928,0.39361702127660436,0.31163845751178343
0.6040000000000418,0.6039284667253,0.44027471179789046,1.0,0.3340961098398054,0.40625,0.8268452195577538,0.44537815126050617,0.5587392550143306,0.41666666666696983,0.4530095036958812,0.44444444444444287,0.3404255319148959,0.31198743674751483
1.0080000000000382,0.7921430665494,1.1542801079224958,1.0,0.04576659038900743,0.90625,0.7172220492058727,1.1932773109243726,-0.06017191977079506,0.9166666666660603,0.8616684266103505,0.8888888888888928,0.1702127659574515,-0.04414587332053799
0.7440000000000282,0.7323365581940777,0.8648516065734597,1.0,0.18306636155605815,0.7499999999990905,0.5389286826533919,0.7394957983193322,0.21776504297994848,0.7777777777764641,0.8542766631467771,0.8888888888888928,0.14893617021276384,0.21619263653812482
0.8720000000000709,0.7250073292289656,0.9401520726024017,1.0,0.1693363844393474,0.59375,0.5770787916537188,0.8571428571428612,0.23209169054442214,0.8055555555547471,0.87803590285111,0.7777777777777786,0.2021276595744652,0.2078171348804787
0.6960000000000264,0.5309293462327744,0.7297032131469265,1.0,0.04805491990845212,0.59375,0.39520398629710485,0.6806722689075642,0.3209169054441361,0.5555555555547471,0.6578669482576558,0.6666666666666714,0.4255319148936181,0.47914849066480514
0.660000000000025,0.7097625329815287,0.9678685307824395,1.0,0.19450800915331,0.8124999999990905,0.5780130800373797,0.8655462184873954,0.2492836676217678,0.7222222222208075,0.6425554382259762,0.6666666666666714,0.07446808510638192,0.24097016227534596
0.9159999999999968,0.7736734095573183,0.9244542555800876,1.0,0.04805491990845212,0.8749999999990905,0.9394269697913273,0.9579831932773146,0.14326647564470818,0.8055555555547471,0.9736008447729603,1.0,0.021276595744687654,0.14447740359448602
0.21600000000000819,0.3890354734681907,0.33872945793475395,1.0,0.7437070938215271,0.40625,0.4293055123014824,0.43697478991597194,0.5558739255014586,0.3055555555556566,0.20221752903907486,0.11111111111111427,0.6914893617021249,0.5847147094747882
0.8320000000000505,0.7121078862503651,0.9943585970076043,1.0,0.02745995423339309,1.03125,0.6530675801930954,1.1008403361344605,0.09169054441261437,0.8055555555547471,0.9118268215417089,0.8888888888888928,0.10638297872340274,0.30396091432560013
0.8160000000000309,0.7185576077396618,1.0990924699533977,1.0,0.04805491990845212,0.96875,0.15649330426660413,0.8403361344537856,0.2664756446991703,1.0833333333321207,0.6884899683210151,0.7777777777777786,0.2021276595744652,0.1994416332228255
0.7840000000000487,0.6763412489006129,1.0,1.0,0.07551487414185942,1.03125,0.5683587667393226,0.9579831932773146,0.29226361031518877,0.8055555555547471,1.0052798310453994,0.8888888888888928,0.010638297872340274,0.13296108881522173
0.6560000000000059,0.8138375842861336,0.7743438803041442,1.0,0.35697940503432335,0.46875,0.9557770165057775,0.7478991596638664,0.5157593123209381,0.4444444444434339,0.5153115100316867,0.5555555555555571,0.19148936170212494,0.3266445646484044
1.0120000000000005,0.8736440926414559,1.251165072357125,1.0,-0.07322654462242895,0.7499999999990905,1.9289940828402337,1.0840336134453779,-0.09169054441258595,0.6944444444443434,1.0190073917634663,0.7777777777777786,-0.18085106382979177,0.008201012039783961
0.5120000000000005,0.5109938434476717,0.7907775324993906,1.0,0.27231121281464254,0.53125,0.8839925256929178,0.5966386554621863,0.5214899713467105,0.33333333333303017,0.42080253431890213,0.5555555555555571,0.26595744680851396,0.3404292444599548
0.3800000000000523,0.8534154206977362,0.8530782438067206,1.0,0.4004576659039003,0.46875,1.95048271566489,0.6050420168067205,0.346704871060183,0.4999999999990905,0.9920802534318867,0.7777777777777786,0.35106382978723616,0.21793753271681027
0.5920000000000414,0.7226619759601292,0.8275692911454513,1.0,0.1990846681921994,0.71875,0.8667081905948066,0.7563025210084007,0.24355300859599538,0.7222222222208075,0.8130939809926119,0.7777777777777786,0.11702127659574302,0.21217937532716746
1.0400000000000205,0.9149809440046894,0.972038263428999,1.0,0.011441647597251858,0.78125,1.046558704453446,0.9831932773109244,0.054441260744994224,0.8333333333321207,0.9736008447729603,0.7777777777777786,-0.010638297872340274,-0.0033153027394874357
0.396000000000015,0.48284960422163437,0.7010056414029933,1.0,0.5629290617848994,0.53125,0.7195577701650677,0.41176470588235503,0.4498567335243706,0.41666666666696983,0.5369588173178457,0.44444444444444287,0.3723404255319167,0.34269760949224093
